e;14292262;'candidate&gt;171870';1;0;'candidate&gt;Nom:'
e;14270798;'VerbalMode:Impératif';4;0
e;14270847;'Ver:ImPre+SG+P2';4;0
e;14270944;'VerbalPers:P3';4;0
e;14270943;'VerbalPers:P2';4;0
e;14270942;'VerbalPers:P1';4;0
e;14270945;'VerbalNumber:SG';4;0
e;150120;'Ver:SPre+SG+P3';4;50
e;150119;'Ver:SPre+SG+P1';4;50
e;150118;'Ver:IPre+SG+P3';4;50
e;150117;'Ver:IPre+SG+P1';4;50
e;3093591;'VerbalMode:Subjonctif';4;0
e;171869;'Adj:';4;50
e;3093590;'VerbalMode:Indicatif';4;0
e;2935005;'VerbalTime:Present';4;0
e;161698;'Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2';4;50
e;212235;'Ver:';4;50
e;2586628;'Gender:Fem';4;0
e;2586629;'Number:Sing';4;0
e;2946892;'Ver:Conjug';4;0
e;146881;'Nom:Fem+SG';4;50
e;171870;'Nom:';4;50
e;7053968;'en:conceptual entity';1;0
e;15351976;'candidate au bac';1;0
e;15351981;'candidate à un poste';1;0
e;15240555;'candidate au baccalauréat';1;0
e;15266627;'candidate aux primaires PS';1;0
e;15351978;'candidate de droite';1;0
e;15351980;'candidate de gauche';1;0
e;15351977;'candidate en lice';1;0
e;15351973;'candidate membre';1;0
e;15351975;'candidate officielle';1;0
e;15262689;'candidate retenue';1;0
e;15288610;'candidate à l'embauche';1;0
e;15351974;'candidate sortante';1;0
e;15250304;'candidate à l'immigration';1;0
e;15351984;'candidate à la députation';1;0
e;15264009;'candidate à la primaire démocrate';1;0
e;15351982;'candidate à la primaire';1;0
e;15227730;'candidate à la primaire socialiste';1;0
e;15416605;'candidate à un jeu';1;0
e;15102466;'en:write-in candidate';1;0
e;15101593;'en:favorite son';1;0
e;15060966;'en:stalking-horse';1;0
e;5521320;'candidate de téléréalité';1;0
e;14317020;'candidate EE-LV';1;12
e;51126;'cheveux';1;3106
e;50869;'seins';1;644
e;144846;'tête';1;5684
e;142086;'jambe';1;3332
e;81934;'main';1;6658
e;26363;'bras';1;3760
e;140715;'jambes';1;794
e;107477;'nez';1;2603
e;77424;'oeil';1;3212
e;16110;'bouche';1;4300
e;240720;'squelette&gt;112609';1;148;'squelette&gt;anatomie'
e;213977;'bassin&gt;112609';1;18;'bassin&gt;anatomie'
e;225934;'oeil&gt;330323';1;202;'oeil&gt;organe de la vue'
e;77008;'yeux';1;4150
e;139779;'ADN';1;716
e;95422;'cou';1;1058
e;34898;'pied';1;4290
e;96211;'coeur';1;2308
e;228289;'sexe&gt;218086';1;270;'sexe&gt;organe sexuel'
e;221019;'bouche&gt;112609';1;208;'bouche&gt;anatomie'
e;74846;'corps';1;4798
e;145953;'visage';1;2480
e;6401104;'candidate avortement';1;0
e;14454082;'personne publique candidate';1;0
e;16325392;'candidate à la présidence';1;0
e;15227099;'clef candidate';1;0
e;16073826;'Personne publique candidate';1;0
e;10906507;'candidate pour l'accueil des Jeux olympiques d'été de 1968';777;0
e;10598935;'candidate pour l'organisation des Jeux olympiques d'été de 2004';777;0
e;3875375;'présidente-candidate';1;0
e;10299151;'La candidate';777;0
e;2422515;'clé candidate';1;0
e;4344495;'ville candidate';1;0
e;151553;'_FL:0';6;50
e;152836;'_FL:24';6;50
e;1384;'vivant';1;766
e;7332979;'Langue:anglais';18;50
e;14916413;'Langue:français';18;50
e;3576104;'Morpho:nospace';18;50
e;3575927;'Morpho:min';18;50
e;2442;'vivre';1;2378
e;251694;'mourir&gt;126720';1;232;'mourir&gt;cesser de vivre'
